phase,dss_name,pp_index,n,mae,rmse,max_ae,mbe
a,mv_f0_lv_atlas_olympus,8,48,1.64476820070882,1.8607295158826613,3.565208374080008,1.4692813900854362
a,mv_f0_lv_aylmer_glasscocks,9,48,3.5088389729996283,4.418238308410383,8.42339230649474,3.5008998147916213
a,mv_f0_lv_beechwood_melington,33,48,3.1455008426781887,3.4307351285575916,6.119882242637594,3.1455008426781887
a,mv_f0_lv_blue_mist_lyndhurst,39,48,2.422307713888041,2.779709742663976,4.943364157643593,2.405332047897444
a,mv_f0_lv_chrysco_flowers_p2,49,48,5.375501883235956,6.867942033253611,17.5849181659504,5.375501883235956
a,mv_f0_lv_davis_dnong_hgs,15,48,25.257667533561186,30.387074101902233,53.70714731467041,23.962399122303804
a,mv_f0_lv_dng_hgs_1n_ballarto,58,48,1.3412500730212988,1.9535535707562355,5.610267709171165,0.3179608266963061
a,mv_f0_lv_dng_hgs_1s_ballarto,71,48,299.2128899571661,335.1064276066766,678.5940835152244,299.2128899571661
a,mv_f0_lv_dng_hgs_2n_ballarto,13,48,1.882560274555315,2.153011869448126,6.235887580267047,1.882560274555315
a,mv_f0_lv_dng_hgs_2s_ballarto,25,48,744.7163035816857,784.4712730375693,1249.9135836881283,744.7163035816857
a,mv_f0_lv_dng_hgs_4n_glasscock,43,48,470.00329089288425,506.4860740735141,871.6673559668726,470.00329089288425
a,mv_f0_lv_dng_hgs_cameron,78,48,10.755833645958013,12.184884098796077,24.202464357869715,10.755833645958013
a,mv_f0_lv_dng_hgs_hall,72,48,6.750051373516652,7.224357412305779,10.99032475427758,6.750051373516652
a,mv_f0_lv_dng_hgs_hall_2s,6,48,1.794445519331204,1.8007918044568698,1.9557724794672167,1.794445519331204
a,mv_f0_lv_dng_hgs_n735_hall,47,48,4.0577470231895285,4.1594264140870605,6.516635515440722,4.0577470231895285
a,mv_f0_lv_dng_hgs_nth_p21_hall,57,48,189.87819777365885,204.98385740687203,357.56717607606384,189.87819777365885
a,mv_f0_lv_dng_hgs_p15_wedge,61,48,53.56348118988219,59.04127759067308,110.73507406123021,53.56348118988219
a,mv_f0_lv_dng_hgs_p17_hall,50,48,19.905866335283058,25.868300167101825,64.32271753447931,-19.295356965134392
a,mv_f0_lv_dng_hgs_p18_hall,73,48,117.5162418553209,132.73150792412895,274.3577226656829,117.5162418553209
a,mv_f0_lv_dng_hgs_p22_nth_hall,66,48,11.911902841931054,12.82083555808007,22.34845058901864,11.911902841931054
a,mv_f0_lv_dng_hgs_p2_thompsons,67,48,279.4318381095941,314.82275378245055,677.2333590179882,279.4318381095941
a,mv_f0_lv_dng_hgs_p3_thompsons,27,48,573.7700761121364,605.1669218281762,997.8433309222694,573.7700761121364
a,mv_f0_lv_dng_hgs_p4_thompsons,35,48,476.65807646546926,511.9442882786853,886.4872709043824,476.65807646546926
a,mv_f0_lv_dng_hgs_p5_thompsons,40,48,10.923368126045498,11.798232302069112,18.32742004088179,10.923368126045498
a,mv_f0_lv_dng_hgs_p6_thompsons,54,48,10.169692245961444,11.740945029429133,23.077757605582192,10.169692245961444
a,mv_f0_lv_dng_hgs_p7_thompsons,51,48,444.6714322565101,480.96917311531405,836.8687962438488,444.6714322565101
a,mv_f0_lv_dng_hgs_turf,22,48,12.079478416894375,12.873556911830445,24.013413740294624,12.079478416894375
a,mv_f0_lv_dnong_hgs_glasscocks,55,48,7.628723431145218,8.476954884094807,16.97777052826011,7.628723431145218
a,mv_f0_lv_dnong_hgs_thompson,59,48,169.210873166847,182.4000384734864,317.0669949923948,169.210873166847
a,mv_f0_lv_eagle_dng_hgs,21,48,32.101365958695176,37.914220674299386,67.66238458837253,32.101365958695176
a,mv_f0_lv_ercildoun_alarah,44,48,1.4626221477016916,1.8301271214009835,4.48892807589732,-0.33341588094113833
a,mv_f0_lv_evans_breens,3,48,73.05147812819892,74.61731710600012,98.09718415382861,73.05147812819892
a,mv_f0_lv_evans_thompson_2,1,48,72.34599586103684,74.3730572968939,104.02885692192385,72.34599586103684
a,mv_f0_lv_fairhaven_taplan,36,48,5.753069214287024,6.328034384806215,13.133510238063948,5.753069214287024
a,mv_f0_lv_fintonia_erindale,29,48,6.409717417167232,6.680116339734437,10.671141556244613,6.409717417167232
a,mv_f0_lv_fortuna_westernport,75,48,2.2769778330752963,2.607859812469753,5.193201720736724,-2.2580178349225726
a,mv_f0_lv_freshwater_mermaid,68,48,1.8610257509228794,2.3714863660591994,4.928368766374184,1.2816505177616706
a,mv_f0_lv_grandiflora_dng_hgs,10,48,1.2715070453887491,1.2718547615914602,1.3408182520505285,1.2715070453887491
a,mv_f0_lv_gwen_missens,56,48,18.354111957743342,19.65488209729197,31.38989174952482,18.354111957743342
a,mv_f0_lv_hall_dng_hasting_1w,74,48,7.872711385007271,8.412839390352243,12.53812256517442,7.872711385007271
a,mv_f0_lv_hall_heatherleigh,18,48,8.373648476664261,9.171478107323079,16.503442825554067,8.373648476664261
a,mv_f0_lv_hall_p20_dng_hgs,70,48,11.571137168194118,12.301393471160377,18.10900735470058,11.571137168194118
a,mv_f0_lv_hall_p23_dng_hgs,24,48,14.637102371870546,16.639841661023127,31.107002299473358,14.637102371870546
a,mv_f0_lv_hall_p25_dng_hgs,28,48,1.8607047513635255,1.8706787723243439,2.3860145085759914,1.8607047513635255
a,mv_f0_lv_hall_p26_dng_hgs,16,48,1.4033197406622087,1.4086001607405771,1.678522278071675,1.4033197406622087
a,mv_f0_lv_invaders_dnong_hgs,45,48,58.37806341010732,64.39421039323332,119.96078830000864,58.37806341010732
a,mv_f0_lv_kcc_park_dng_hgs,19,48,3.3293123725742624,3.546239216130215,5.7403720755824095,3.3293123725742624
a,mv_f0_lv_latchford_whitfield,34,48,5.179988574038222,5.5826815032429735,9.420665592181027,5.179988574038222
a,mv_f0_lv_lindwall_everlasting,64,48,2.1940859277276497,2.465816652215177,4.594600459318627,2.1940859277276497
a,mv_f0_lv_lyndhurst_boland,62,48,3.533041551506274,3.712331228328483,6.174831035732737,3.533041551506274
a,mv_f0_lv_marriott_graegwen,46,48,1.353925913965515,1.9775112989824988,5.204833513048399,-1.124744918653932
a,mv_f0_lv_marriott_rayoff,20,48,6.85184146990423,7.0080916639431114,12.03064212945712,6.85184146990423
a,mv_f0_lv_marriott_thompsons,38,48,1.3270127589558227,1.3286074851486205,1.4910543863203183,1.3270127589558227
a,mv_f0_lv_mcnabb_hall,23,48,72.5041948730472,83.91594198304057,153.08990453218362,72.5041948730472
a,mv_f0_lv_missen_thompson,7,48,9.359226925614497,9.568914211101998,13.247487733949756,9.359226925614497
a,mv_f0_lv_nrcl_dng_hgs,2,48,8.452723808779806,10.906461275525956,24.52208416306793,-7.8303714059984815
a,mv_f0_lv_oldenburg_lamada,65,48,3.6143249362123093,3.9617340624469786,7.709908066695689,3.6143249362123093
a,mv_f0_lv_olida_albida,52,48,1.5627849683766657,2.0654149117859664,5.105638195641603,-1.255544985185385
a,mv_f0_lv_one_hayton_park,76,48,3.0987565569074342,3.2412281004574135,5.171225475914348,3.0987565569074342
a,mv_f0_lv_orion_bacchus,37,48,2.5846050583483784,2.6537591836525523,3.869498226532251,2.5846050583483784
a,mv_f0_lv_pegasus_minerva,79,48,9.353536923573836,9.9768286028269,16.959785027466616,9.353536923573836
a,mv_f0_lv_peledora_sunline,4,48,3.4914738192658636,3.628478847099733,6.0100393213943235,3.4914738192658636
a,mv_f0_lv_pickering_dng_hgs,5,48,87.6282042962069,89.93291054681016,126.08844416630167,87.6282042962069
a,mv_f0_lv_redpoll_alarah,32,48,5.454010326328773,6.018415406404457,10.517520343280388,5.454010326328773
a,mv_f0_lv_remount_latchford,17,48,2.751996465579429,2.8663087456362955,4.517652234510809,2.751996465579429
a,mv_f0_lv_saltbush_kingfern,30,48,6.308938438640378,6.580604476997266,11.261246308473439,6.308938438640378
a,mv_f0_lv_tea_tree_castawellan,60,48,4.805984754628781,5.201737585848483,9.197038822732267,4.805984754628781
a,mv_f0_lv_tetrabine_silverwatt,69,48,1.2131033565188105,1.5846481007403315,3.759278272493919,0.7292814588525912
a,mv_f0_lv_thompson_1_dng_hgs,11,48,2.4549921673588684,2.4577867505185447,2.6525828259522513,2.4549921673588684
a,mv_f0_lv_thompson_1_dnong_hgs,63,48,16.479739908673455,18.233092678524006,48.0469829767938,16.479739908673455
a,mv_f0_lv_thompson_2_dnong_hgs,12,48,54.00548848163245,55.61774250295521,72.21368767029341,54.00548848163245
a,mv_f0_lv_thompson_missens,77,48,27.98447655510675,34.58726812571685,82.75936852218285,27.98428965654737
a,mv_f0_lv_thompson_p12_evans,14,48,3.2845254597585076,4.299696477524986,9.521599499579178,2.243339795997525
a,mv_f0_lv_thompsons_3w_evans,31,48,37.34272894740889,40.06896402666843,71.38988200152744,37.34272894740889
a,mv_f0_lv_thompsons_evans,26,48,27.037977628472266,29.06752100852682,48.252773241127656,27.037977628472266
a,mv_f0_lv_wentworth_2_dng_hgs,48,48,12.208182287178895,13.040737504879727,20.246513455052295,12.208182287178895
a,mv_f0_lv_wentworth_dng_hgs,41,48,453.20953291097834,486.2815178074402,835.0800672915974,453.20953291097834
a,mv_f0_lv_wentworth_p1_dng_hgs,53,48,478.8562231835637,515.17428690881,895.8692645071155,478.8562231835637
a,mv_f0_lv_west_brookwater,42,48,2.279269190178661,2.317273116050468,3.313797599796752,2.279269190178661
b,mv_f0_lv_atlas_olympus,8,48,2.048694206141917,2.3215711021411694,4.679196622331432,2.0418423298762227
b,mv_f0_lv_aylmer_glasscocks,9,48,4.884013114318308,5.09905218068326,7.775207426744515,4.884013114318308
b,mv_f0_lv_beechwood_melington,33,48,0.7923616383879278,0.9721950247972267,2.5265943176839833,-0.12965697200420215
b,mv_f0_lv_blue_mist_lyndhurst,39,48,1.2023897232555052,1.4564331473311343,3.50290097118787,-0.5306113679372235
b,mv_f0_lv_chrysco_flowers_p2,49,48,5.63805248019088,7.201370839385079,21.023443550572,5.63805248019088
b,mv_f0_lv_davis_dnong_hgs,15,48,20.93883817648117,24.410291377969088,48.9370360970204,20.88400345023291
b,mv_f0_lv_dng_hgs_1n_ballarto,58,48,4.321915404401289,5.509724553695409,15.995788276565158,4.321915404401289
b,mv_f0_lv_dng_hgs_1s_ballarto,71,48,334.47369369882915,355.08468678012036,516.0797150680158,334.47369369882915
b,mv_f0_lv_dng_hgs_2n_ballarto,13,48,3.8106139783014847,5.04855700961187,12.316130108040127,3.8106139783014847
b,mv_f0_lv_dng_hgs_2s_ballarto,25,48,709.3075482019336,762.6332371686765,1281.8055481020776,709.3075482019336
b,mv_f0_lv_dng_hgs_4n_glasscock,43,48,645.8586525227844,682.4244761469632,1018.3029487372318,645.8586525227844
b,mv_f0_lv_dng_hgs_cameron,78,48,30.620179150925,35.12846668054605,71.84869548601924,30.620179150925
b,mv_f0_lv_dng_hgs_hall,72,48,25.28440871279123,30.88191780656296,52.399380126512035,25.14350860135725
b,mv_f0_lv_dng_hgs_hall_2s,6,48,1.796940242982996,1.803230713947966,1.9568396116611637,1.796940242982996
b,mv_f0_lv_dng_hgs_n735_hall,47,48,1.2029469393431742,1.4497897225497052,2.800564518581126,0.9455730497215714
b,mv_f0_lv_dng_hgs_nth_p21_hall,57,48,181.89708260447378,192.8054103616218,312.4514235839137,181.89708260447378
b,mv_f0_lv_dng_hgs_p15_wedge,61,48,70.1104809469726,74.4356579616261,119.45543858593439,70.1104809469726
b,mv_f0_lv_dng_hgs_p17_hall,50,48,15.01119745945976,18.252067282841992,37.79074813781757,14.863727714449539
b,mv_f0_lv_dng_hgs_p18_hall,73,48,53.04668808374012,55.270268602384384,88.3442069762473,53.04668808374012
b,mv_f0_lv_dng_hgs_p22_nth_hall,66,48,35.09734047884381,37.384254753431286,66.01042144566667,35.09734047884381
b,mv_f0_lv_dng_hgs_p2_thompsons,67,48,371.5454000052435,399.0988155137697,641.0847261992279,371.5454000052435
b,mv_f0_lv_dng_hgs_p3_thompsons,27,48,742.5027867758068,798.9551006161468,1366.7090397280306,742.5027867758068
b,mv_f0_lv_dng_hgs_p4_thompsons,35,48,721.917709705073,775.1866028416212,1341.2383575919937,721.917709705073
b,mv_f0_lv_dng_hgs_p5_thompsons,40,48,31.938059534277453,35.21299722893104,64.26411633168863,31.938059534277453
b,mv_f0_lv_dng_hgs_p6_thompsons,54,48,28.78291863094596,33.57069366761194,68.31285708400566,28.78291863094596
b,mv_f0_lv_dng_hgs_p7_thompsons,51,48,508.89797435569335,533.9587633406694,848.8437737484849,508.89797435569335
b,mv_f0_lv_dng_hgs_turf,22,48,34.58557820096129,37.14105757759899,71.39116005448851,34.58557820096129
b,mv_f0_lv_dnong_hgs_glasscocks,55,48,9.483759601227701,10.206495281672124,17.548179410914013,9.483759601227701
b,mv_f0_lv_dnong_hgs_thompson,59,48,181.89692316836178,192.80521735546372,312.45109563714,181.89692316836178
b,mv_f0_lv_eagle_dng_hgs,21,48,32.3550440860933,39.119190128767585,87.3324064282772,32.3550440860933
b,mv_f0_lv_ercildoun_alarah,44,48,4.171465714261268,4.429711109602223,7.298976288934966,4.171465714261268
b,mv_f0_lv_evans_breens,3,48,37.98604295635073,44.828053632340186,91.62485358979721,37.69228225003571
b,mv_f0_lv_evans_thompson_2,1,48,64.5005107010143,71.7059617999188,129.02934312883082,64.5005107010143
b,mv_f0_lv_fairhaven_taplan,36,48,4.986571992798282,5.173608017500408,7.832126976932415,4.986571992798282
b,mv_f0_lv_fintonia_erindale,29,48,3.1156420582530333,3.3956283593397436,5.875427329308756,-3.1156420582530333
b,mv_f0_lv_fortuna_westernport,75,48,0.93556500978318,1.1146472639405094,2.435507926201012,0.8107699665150004
b,mv_f0_lv_freshwater_mermaid,68,48,1.3523131686646188,1.5866675938432437,3.4777214087718917,0.3728028307014953
b,mv_f0_lv_grandiflora_dng_hgs,10,48,1.272842494539263,1.2731949717331905,1.3421576486168783,1.272842494539263
b,mv_f0_lv_gwen_missens,56,48,54.3485313178953,58.877138811669546,98.79123073910608,54.3485313178953
