;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79
0;3.6188109775136805;15.06087169112941;25.074198310182993;29.519467543480975;26.44764768930021;6.634199608774212;2.126027448100403;2.069831034834964;30.699945705553098;32.97925752092172;3.6864979114246093;35.0776795772549;16.647630259867423;13.667098489072806;18.83039021863535;7.090658375024889;12.63341296383641;3.919371750168864;17.960980500057993;2.060469196749032;23.444068827278855;3.3747113848756225;44.827826377399084;16.241797232535923;4.7606144944086255;13.54724413917686;23.30227995036358;24.32173336744726;3.6301511832085973;26.063130610840073;31.49844180433065;24.43828508058051;26.36017648010159;22.07916596695631;14.168220298317987;15.940240820625231;55.53919990804067;23.64631746902116;3.271477899605362;28.834764508343376;20.582034381095895;20.98566022147693;4.54330652641673;31.186233691006105;41.73476795088078;19.32254278137067;22.63355127229255;24.322498293426023;28.18180779039029;6.112734455375849;33.4449486098584;27.832571793676912;26.58256314699447;4.617868552480172;44.18325063289187;16.67487646072435;45.446713346347536;6.414085803227854;4.409750003858315;14.799559896537694;24.582288849137647;2.6228843018499766;24.963378917707672;26.181092240018604;31.387630533166107;33.46160656808313;36.516449683893036;26.316646830459522;29.756924658186733;21.287860177800226;31.231087701106645;17.43229746371803;21.500417577744614;10.91901329308136;11.362260386984367;23.1092056654753;11.623351541513134;22.385197811718335;28.681020616324716;25.61008677657487
1;3.362541698506333;13.109071187315676;27.302114116688724;31.824614605499193;24.97447883080594;6.232775430752287;2.1389756682131726;2.070523350991243;28.111597416290234;30.078469020148606;3.607956104947468;34.088832877525604;11.795268761206897;13.913366368397323;17.953174607755418;6.541297745140907;11.202487056645056;3.969543443497772;15.192319940377445;2.0618480874954477;23.476103105871086;3.381565980959126;28.56609859411426;16.18974472023746;4.064284242833836;18.116670642101766;23.002212772268198;16.64481593829073;3.51188057577339;25.23414363878973;29.15463718850354;19.526145557751438;23.756166913975203;20.592856503723585;14.20368830487051;14.241576037750677;50.24477850024485;21.7012329363872;3.3911892293549526;27.314218419168007;20.128273165411926;18.568188518561325;4.517530510520137;21.73244637584265;38.824800378801086;16.31892905125121;20.482255069046253;21.631370538505408;28.178535452867237;6.141219015860597;34.251546680527944;24.830572364491445;25.563867266379702;3.3105190904704234;43.0550826929941;15.441962023620215;41.166731724913284;6.2629132271048995;4.122463785932106;14.336650489001954;23.061562783889045;2.605945731520024;23.98720253466948;24.26934194547698;27.712312660461702;29.671608133065945;35.24609996834742;24.081125138003042;28.38311166330986;17.61793176334398;28.086906165936572;14.92509237870672;19.446512534639417;10.43658173919195;10.20685519765361;22.217320195418644;10.88930211651241;20.544223912655216;22.71822261407406;25.134138718119736
2;3.1156165081445844;12.46805514060194;26.382226316753883;28.992222833974317;22.332528729170036;6.17998543663849;2.140449361680134;2.071195604113117;26.571906180390926;25.927533064642816;3.6424859709865642;35.25952696750923;10.976945934284524;13.689744407951544;17.101841076519424;6.860602802742894;11.39845675028653;3.7610291442520163;13.384338859957637;2.0631980517791764;22.20123366515077;3.0256785285227368;36.141193863207334;14.586969329251739;3.941086367255183;14.40504126079194;21.1898170015014;13.766260142230655;3.388695156346802;22.894207633025857;27.456905205917277;17.748122833854524;22.334108236497965;18.72473805753793;13.351183908640749;13.909514908838647;46.433935203998864;19.620073483196457;3.2716220552155915;25.649751902255446;19.47880734868346;18.7192699453334;4.291486163619174;17.869969341441106;36.23541812493608;16.216040428976424;19.291073172363205;20.678452500974416;25.413943829058216;6.268756431738722;27.267131804022434;26.051281946752468;23.400305124240216;3.064022936532959;42.116561470170225;14.231168306087621;37.67149760613188;3.0265029604093487;4.341295973650425;16.05616259255642;21.521804965646705;2.5782426866904657;22.320756651190635;25.9246824491204;25.029198659469042;25.773364349793187;17.806710439743796;20.2538705172197;26.846834081362143;17.027583022050624;26.91051652056734;15.93580118985797;18.735706738788053;10.261827734433162;10.192900419037043;19.458388213939536;9.687427472427297;19.968556974426736;18.390267480540658;23.23221176007838
3;2.932566734119459;12.167765150065772;23.27772610847343;25.255170116535545;20.64657005400272;6.244457796454719;2.1301896290961695;2.071718975734877;23.999087790522267;25.287924000153755;3.633656062760697;34.24647023848608;10.26663584558626;13.244293291146986;17.22063194111415;5.69015022275947;11.190366417664903;3.608914569862634;10.04051762120534;2.0642675390602845;20.5604315604927;2.987955841610683;33.3769726979264;8.67382352737712;4.157488090818014;4.952046494644982;23.14003654991945;10.72676930137125;3.511747428823184;22.372772503649017;25.014507254656394;17.358379458359643;20.451144302556116;18.03018161974738;12.414972399972285;15.775540511502681;47.50588024751262;19.63209628321866;3.2782599776315675;23.03895457811981;19.601954566987175;19.118423152613154;4.012357011040367;17.31108189079021;32.79081826541954;14.732491924861101;18.858783936171633;18.741953106045937;19.934379334424587;6.143078457867319;22.974349134414986;25.87550342105725;22.990484506380916;3.463252398232132;33.770613641045614;11.891515070430115;33.430465276211805;2.9385636646914812;4.063162454596808;19.381901126398503;20.80598899905044;2.574559306331197;21.42510651415582;29.95734873120189;22.866988726905465;24.5197562192775;24.73356795639921;21.14690673142675;25.771772490321492;15.76502213025015;25.00625591513091;16.948856383120894;19.200930925327807;10.378423148062959;10.151954763032263;17.749645572176693;8.936758703727676;18.438995090938896;16.37591250767398;22.527581300075724
4;2.836507329463599;12.082068816428935;23.379081588972383;23.088689068787893;20.87565546912702;3.3016957911804528;2.1392473140556;2.0719797923485492;22.917718335371127;23.307786982084693;3.5644688507562403;33.87500657639032;10.024645393236478;12.864667654655152;20.667821964630352;5.9443819179351935;12.608313177193715;3.5862638028269944;9.917622521328585;2.0647543869923726;20.241711054134672;3.5736050990145785;28.218637717695323;7.063055455519465;3.9405054317787713;5.793269729281645;22.38577024929817;10.041123999577819;3.6504581317358453;21.165736423884603;24.73396142095044;15.508261477847013;19.6415487875312;17.064243299774752;12.276172201059062;13.63792568084716;45.87527894117699;20.044283761199473;3.284874155719704;22.38935288965759;23.28698791998623;17.92611099285784;3.9018877140601655;15.79830164392623;31.539582425015873;15.525748298109718;18.275137900874288;17.39212041233531;17.596758157370925;5.889631395767019;22.066137746483108;25.17128868090188;22.152994175897252;2.953419231925784;31.286236694869167;10.330404159090017;25.157233483230872;3.215031658672248;4.026818470409065;16.079788233479423;20.363231396742876;2.607694751394961;21.121021045654132;26.753138916623993;22.902979495994188;24.284959412918163;41.83382926690355;21.265908908178332;24.842268209335177;13.967573992680006;23.098706819488964;15.801217408413079;18.721074836067256;9.443882096553079;6.953405980542959;17.777620357495056;8.813718366977524;18.12495398212932;16.004560088839252;22.72650423329518
5;2.7954688525248814;11.219979416430245;23.84587964547408;21.134190008300855;19.744251823356105;2.7160127392525935;2.249182073565878;2.0720969050211884;22.60180424366872;23.18665401299849;4.312229608276125;34.5765258295366;9.599397313362838;13.433689963371004;20.650505931285565;5.600709315192459;11.18696148529925;3.5612453795362917;9.369727958312703;2.0649588890711525;19.6569559275731;3.5045506457781523;29.468907432136415;6.630013442476954;3.5943913109348107;5.638566238123591;23.079946171457184;10.50277849398696;3.2147923559137355;20.87946443341629;24.713308732472584;14.355843064927978;19.757822873777528;15.867275119335828;11.69946356639717;14.26622783774718;46.43480241973536;19.262516694680865;3.2717181964254416;21.721304932261106;22.776431905047904;17.801361830174496;3.7743549033577755;15.023119631019394;31.60653700187879;14.91962212173722;18.105554476519263;16.748088558820434;14.34854258251076;5.920037808638476;27.739173028939057;24.121393130250553;21.0889162292948;3.244173125804696;31.696042040979044;10.06247625169572;24.08063964815778;3.288032367169444;4.325392067705529;15.516540515119976;20.110710822181066;2.5620056972815264;20.714595280929107;25.56954546551363;22.633403427327504;24.28406352503614;35.95736301734407;21.59180368289809;23.967667554389955;13.904225744749604;24.834148894962023;15.758872201136109;16.98428266046684;9.499329574893629;6.356775355076211;18.529127406178066;8.924617482895062;19.505600104405467;15.737766116201765;22.866283848950115
6;2.8341705469747285;10.810368196199233;25.833248485770294;22.448663365525874;19.789299512382115;2.862341327541197;2.1307030289172415;2.071995105330153;22.268796516550772;24.08316611612068;6.288030804040594;34.14708644089593;10.040591603959463;13.506240023955222;20.765917836496968;5.6278731640710244;11.390416000682029;3.566202123795381;10.275671951312768;2.064754074505334;20.530947944540078;3.4020502940061528;27.37714244459304;7.676246373612377;3.692163375418774;6.474271790214753;22.729058411159414;13.616523668887162;3.301195357979129;21.176678188540123;24.690500519054538;14.903677536297181;19.0898414831508;15.379247009787553;12.140937226427468;14.531405359521072;47.50903301046417;19.53184557896355;3.284875750523133;22.980592215319813;23.549849365045297;14.373283538927522;3.7550887528182213;14.353032059975067;31.80458486819487;15.665250265193814;17.65599673005973;16.931880254672706;13.983234170734047;11.288304099940556;27.2475110448638;20.75977818635781;21.813485438676185;3.0165726567658058;24.368444930543873;9.520378619041946;27.387270192166884;3.2084390429877985;5.539552923214833;15.086230081878679;19.42437607852413;2.574866462984205;19.896383093814784;24.674762056621493;22.704518973404795;24.816979020581286;33.26952845337425;22.577255415895557;24.681422020360067;14.305803357475828;22.88556798185231;16.69971873941836;20.09857006953052;9.35566399045673;6.38449485806587;18.607163934263866;8.846977982731637;18.538712958261645;23.83522577934323;22.706042701638292
7;2.8553009952433266;10.706145984742124;25.86663969954801;19.509112191545615;19.782802880830815;2.733437276746273;2.1278460545517874;2.0719292128232527;21.824415504133032;25.389390843582827;6.737859319542625;35.067641963064176;9.74427654752476;14.06726356767623;22.18835097550157;5.413155246326624;11.188047770482658;3.658934327634377;10.324351326959343;2.0646925084281085;19.692994793384777;3.0453649101531033;36.70640421129784;11.125873523856844;4.281436905788214;6.337494965062623;21.89557902130679;15.934874450039544;3.247858862004207;19.91089477426552;26.67276201776317;15.9329968478448;19.836343566872046;15.729128308027649;12.167045986131747;14.288148262938533;46.8837602589302;19.67794709468639;3.2563725635356913;24.40786124007264;18.99264043250867;9.213144513342428;3.9068851098148483;14.00848868551975;32.14397847498255;16.622769772158453;18.148842398394464;17.601619577064454;14.374441954788361;6.117619273554168;28.2165657976713;15.633215207402598;22.362705550007828;3.446158270962206;8.96074231734483;10.146743761945833;27.67254716942695;2.840152744415492;5.470439819222392;13.656562460466573;20.277887529421122;2.7483208708866425;19.23873219886574;20.50607882763618;23.05099501100344;25.374165198268038;31.59544797037457;20.816027164139317;25.470677944001462;14.988480198735477;21.109947128533037;14.700236493294359;18.467421846884324;9.14746357375773;6.041682509620569;17.98845311130382;9.066103094956008;17.625337432125832;24.740849278769794;21.945968001185403
8;2.6963935103495156;10.476105762006323;25.163214813082057;16.001383091084648;19.132119440973835;2.8474208914203305;2.1287677888437533;2.072365387821913;20.023140446400195;24.628787005830453;6.354967392155523;34.2631677716007;9.21437132313532;13.918735321950143;20.90993656880625;5.623026298680646;12.400382679016685;3.445147796497207;10.44158491775514;2.0655458266183415;18.50711880747876;3.064867975045235;24.72946002683073;11.3843266912982;4.524352515036218;5.676085709027865;22.349933614933953;15.421027330083485;2.9950136918921846;19.70860979900038;23.273308551682533;14.737006354646127;19.497171573897678;15.966477464346477;12.058722252812752;14.466493115523926;45.42147096916343;18.085563279167783;3.2717473142759723;23.031796368826647;15.94138810973249;8.669710262836903;3.683283860017472;14.979376039942938;29.03371096918528;15.9849313777577;16.51828256384826;16.75306235337006;19.150481291297588;5.869915156262259;26.969861970648978;15.99462461648673;21.121211561732977;4.1529449491163914;9.47845120526409;9.53640187736509;26.795025362873105;4.120080983891517;4.0842473941963675;13.668706676643783;18.24199893720228;2.7627434036876153;17.515499291902227;23.473588377629152;22.098752591357893;23.68330208266634;31.871394758177416;21.87403218259587;24.056288979511447;14.243290354211465;21.257319560469377;15.672411446133397;13.50623856885279;8.78465975863459;3.8083998794275473;17.378289516345124;8.84269798920018;17.171561165578204;20.211550029620543;20.276040401869576
9;2.5986886220095466;10.663860007416094;23.723955929774228;17.3483959709946;18.280446794547483;2.2123445131801613;2.1265928581686793;2.0726363631759956;18.939018829752726;23.891128109978936;6.754835235153621;34.92278358408613;9.397056193899994;14.516522789764721;20.230163126481877;5.499520898825586;11.181031931086629;3.5204457369597355;11.533146108007085;2.0661040715885224;16.98832250383084;3.341315476600825;27.356576331922795;8.587513335064349;4.398134914933091;5.598171639191664;20.24064017202185;12.637942491504841;3.2547176146143864;19.07085843686267;22.59146948793282;14.889546328670408;18.415575080262776;15.242580704064403;11.638839703698595;13.428726923584422;44.51602556800056;16.90490822049482;3.2433577211310514;20.656014765573175;15.873016639655061;8.92756387389638;3.676528364737087;14.305607642987022;28.23942842580663;16.208499065877934;16.66803989366411;15.81582358022958;18.59647676596611;5.905849332181404;28.25992733773242;17.316016103759974;19.518522777361834;3.9720302769194227;8.378572386863038;9.676000522898317;25.675155815492484;5.306210715635302;4.149229202244394;9.09472487919097;18.055662904757654;2.7747250031004977;16.43173850745274;26.0776114327605;21.54537595593148;22.73981274734643;34.673579060868654;22.15645444040337;23.626868540745885;14.651328322897156;21.965645914497596;13.998279122287958;14.437964201555733;8.567352357973773;2.5784160118822914;16.160326877046717;7.909938418749461;17.14666589784944;18.13807185251245;19.408827649382026
10;2.5140618911135846;10.442763485308685;23.25097608666248;17.383782553715324;18.603725537174533;2.2983266884937255;2.115952706038373;2.0728305523658466;18.838280347436655;22.48187181876747;6.382684267709358;32.70594051261042;9.24442039830714;13.790194672703885;21.81299385127762;5.810530311730176;14.837857739597132;3.456990578106991;13.794431305138003;2.066462147454322;16.24499384284394;3.287769152675937;27.270259446864216;7.275688932395276;3.9613602197279154;6.177990986019813;13.575287057136226;10.719053524528183;2.97010464531269;17.732652433638236;23.056976631258323;15.185331809055521;17.69820994960177;14.602162917016903;10.572316947985685;15.274625125419378;37.691326461080486;17.523232916179875;3.0992030346044928;20.97891491307149;16.734546377770403;8.008921213802028;3.5122095142026946;14.22245023400602;28.286870419675548;15.655776460131232;16.821640403930758;14.78016190215819;19.482730539412717;5.85616370519078;27.390668314633572;15.88731128672988;18.53166505309705;3.3277750470634104;8.11923769830161;9.110717343337589;23.816458485031493;5.336291552042803;4.302326113027462;6.6936927044999965;19.500554836572643;2.8079152409063313;16.52290660388459;21.676869007038242;20.677752359082138;22.435246097360068;41.15282627320448;15.618784109451328;23.640239908298735;13.742723092675362;18.117058656751663;7.256507059479718;12.737143465317768;8.558290125162692;2.735720034574743;15.274128064995605;7.9586389981482695;16.61441965316765;15.379243837995618;18.681238741269407
11;2.451938793450997;8.264283907421438;18.621290374367995;17.554407541136047;17.21398908922346;2.1984237244942983;2.1217968120745203;2.072993391031067;19.23347067701059;22.145911885282715;5.540908218478001;32.64753663999461;9.331594825858534;12.486222925317055;21.264008218365262;5.583050850817987;7.568062761784742;3.889019764467183;13.215279387268094;2.066789077215924;16.49615942660505;3.3078496276236997;24.890379579485625;8.724931457218409;3.2413300102233826;11.338613144371996;13.17857828821816;11.100465701691903;3.136618321437603;17.55322101815884;22.356407917961132;15.515418127667942;17.361607163284507;14.412296312848241;9.95152483249124;17.859649844736623;36.04773277633894;16.307755186688937;2.8419643298151445;19.784928948652922;15.60031532036366;7.98802444636911;3.43838271986399;16.336006861714313;28.639988283318523;18.079090344265488;17.25717583993577;15.265410203015165;19.684097907025052;5.806595676234334;32.332902058420856;15.580118750345582;17.696676271236786;3.2114541481753682;6.3078344045194745;11.23019224094762;25.065673537514254;5.153186062056517;4.0114765887095585;6.29519248402742;17.915263228173057;2.7540155621881715;16.799018286102864;19.798663320325822;21.03028814476077;21.750487265413913;29.498701782974106;6.365332503257348;23.219290966087634;13.860518699253657;15.083735657176717;8.745595045982672;11.431487595338485;8.900541840110773;2.492334786784765;14.63445765306667;7.757389679142089;15.932920888980293;16.39603976806157;17.208852231012973
12;2.422122085046378;10.225607312931075;14.96275656561902;16.088289032413623;17.33142328907077;2.3009523135903165;2.1191072432599647;2.073073904748634;18.569428296127793;20.281212300073847;4.559579092396696;30.18485483104307;11.990139880423776;11.269529794257318;18.611986356016423;5.879453465119358;8.762634019379457;3.43661000270837;11.157595745250653;2.0668419042437702;14.877786560844292;2.870768953274257;24.896669917118533;7.2549442087631;4.076311945148203;19.973674205830488;12.734104260437965;11.361968164929976;3.1042071453605864;18.09899127684438;20.56094504759533;16.41504479446229;17.47376353010121;14.97324588706633;8.897375317770345;12.008402762834205;35.399723992731715;15.011728631448623;2.8679562101325;20.014953037546473;11.860324338532598;9.325258119576041;3.3112343567055307;16.21263835670847;27.423165589113857;15.843547747707568;16.05180944075286;15.664822594193362;19.54878984257685;22.214545204343565;29.15664043706425;14.847534188056063;17.394891976129557;3.4121543366775593;9.014499398263535;11.63412951189963;24.174752670888886;4.941316498345899;4.324072068370639;7.140245387812329;16.89068469196239;2.7680514754253256;16.180772890994607;20.350122168697652;20.86995997771101;21.150076627213128;15.24802713620954;4.739140120992608;22.916933450687026;14.145745208271876;15.075285652828029;14.054209734328648;13.010621693547966;8.652879530589736;2.7714638987612514;14.385343243380344;7.51345483825326;15.4390753749376;16.436267775278452;16.631293228680157
13;2.518908766767317;12.821482826187761;12.990775905145224;16.665242496732503;16.7165009940265;2.2000007607797247;2.064550441841945;2.0727936090640187;20.02108512323301;20.64394787302522;5.531980439667631;31.448551861602862;15.21519902681774;10.070851022096853;17.669319734704708;5.77612306615831;8.365158459346194;3.2699706126174135;13.288284948342652;2.066190026710212;13.63272645293971;4.09837061247119;16.974834002021495;7.236875334511732;3.1819236351822573;23.673194038403906;14.708609732049899;9.95587593884563;3.14949374422008;16.64792579062829;21.636061417808886;16.473861306970445;17.53782021539761;15.223050655910553;7.992962377867027;10.51894943879298;34.029288843214815;15.237173359710448;3.208594192739277;19.388541361275;13.498278810297856;11.239815413243779;3.4438990903652273;18.99112266749292;31.123387840698264;15.30004621644338;16.274595416948628;14.830269246307509;15.493278702235713;42.86458088817907;24.391629524971393;16.621635607646866;18.016122729709966;2.907346488443313;10.479905820793135;12.564212209116823;19.607862306413697;4.739133208919519;3.628993348690702;8.153686550159412;17.504032139737923;2.8918216410278164;16.52832719247788;20.2924439279526;20.48291637797865;21.821221846786163;10.026913850761064;5.343823029477036;23.439836004167837;15.72567770211478;11.182650532740967;12.535457890074934;13.615436350227252;8.463483369450016;2.553777630219643;14.023427904101245;8.01205711682814;14.632087022946488;15.340086550835409;16.398481145547393
14;2.672655096394327;12.621239271235027;15.910304796966654;13.584495091458294;17.476008504198308;5.081321341150276;2.063750854514966;2.072371826992199;21.52448278741921;20.87586762388113;6.03422409296451;31.968137116847323;15.592190439764227;9.822178984114792;18.649857922039175;5.396922738465875;8.567375768383743;3.379615468023666;16.966402724725;2.0654936559355144;17.914983214431356;3.3278237140213274;19.00635155822187;6.785743912233322;5.102669555002602;34.78342419293004;19.915165800806474;16.11319445818349;3.241377797574608;18.088921982001786;23.15519739566519;15.791944931248969;19.53533937467428;16.497074611582864;8.94047537682851;11.791778567507341;36.23900973276519;15.144921714902368;5.381731512167582;21.853284681316875;14.435952355791045;13.371327801550725;3.430566489881922;16.75124151954051;34.17399110819542;22.841360714269328;16.979214681571026;16.059505235111942;14.736164438284433;23.382701672639314;29.546225175032742;24.239168161198865;18.692134110337392;3.277512215146481;6.641632183176139;14.240177662912764;28.111308277262392;4.5681674029501265;3.6639986438497902;11.507423816912048;18.768253179258657;3.730162691346194;18.62557820658711;16.685898126476122;21.733416060417774;25.978132623809337;15.562894049766228;6.250404610539348;24.501839881179734;16.490171285661113;15.402374538962366;13.08752883434797;13.676865054814089;9.33706837810855;5.726601224634305;15.398777540573377;8.797712906913144;13.165520367147565;21.565098932280254;17.72021900969489
